Open,High,Low,Close,Volume,Date,stock_id,target,ema_20,rsi,macd,bb_upper,bb_lower,Return,macd_signal,Volume_log,Return_clipped
714.7937260798858,717.3298538960189,706.4288602520991,709.2319946289062,4564569,2020-02-20,INFY.NS,708.2086181640625,697.3696051499668,61.88340792639026,6.076087208366175,713.4607281605397,680.5049029429758,-0.0043099799183503595,4.9096939775263495,15.333834872612917,-0.0043099799183503595
711.9905955712758,722.2241814966765,704.9161165782216,708.2086181640625,6627536,2020-02-24,INFY.NS,710.4778442382812,698.4254370894339,60.99848663972568,6.119501400677336,714.7872466855014,680.344125384811,-0.0014429361232909388,5.151705726030206,15.706743799928677,-0.0014429361232909388
711.011748732091,717.2408879575286,707.8082131416651,710.4778442382812,6996695,2020-02-25,INFY.NS,696.5512084960938,699.5969214134212,62.28631049181819,6.255932161116448,716.4315965962857,680.506232993558,0.003204177435882416,5.372587713362621,15.760948595592524,0.003204177435882416
706.517841569206,713.1919189422124,694.5489852841919,696.5512084960938,8760569,2020-02-26,INFY.NS,692.1908569335938,699.3014599872805,51.12824247598796,5.227038769150795,716.4368207355304,680.9236956218914,-0.019601787522478653,5.343474054651233,15.985771529288863,-0.019601787522478653
692.3243602195618,694.7715221612119,687.1630840781115,692.1908569335938,5223386,2020-02-27,INFY.NS,651.1231079101562,698.6128871840216,48.215873408972726,4.027494324483882,716.0283514484388,680.2776605144518,-0.00625991529311154,5.080250117847687,15.468656600021012,-0.00625991529311154
667.4078485520688,673.4590021828495,642.5357718666037,651.1231079101562,14123957,2020-02-28,INFY.NS,659.443359375,694.0214405921074,30.559645309431886,-0.1145193993702378,723.5896133497954,668.3560104295016,-0.059330094600451244,4.0412078224612005,16.46338306236414,-0.05
655.8393682817983,681.5568360634093,652.94726794677,659.443359375,9821523,2020-03-02,INFY.NS,664.7382202148438,690.6831565582643,35.69721703562982,-2.714807979499369,726.4692502097773,662.370703403504,0.012778307763563257,2.689912697688393,16.100086861772073,0.012778307763563257
671.8572372988045,675.416745840785,659.6214266857469,664.7382202148438,7826587,2020-03-03,INFY.NS,675.1941528320312,688.1816104826693,38.80033165799305,-4.310540430393303,727.8806426845013,659.1439727940144,0.008029288284686187,1.2897458397372525,15.873037213098222,0.008029288284686187
670.8782712412528,677.6413145062165,663.4477659331858,675.1941528320312,11013444,2020-03-04,INFY.NS,671.501220703125,686.9308673375772,44.496482297358845,-4.700788344425064,727.3270703528501,657.1080004479311,0.015729398880973244,0.09158681571904356,16.214627357122723,0.015729398880973244
679.6436176846985,688.3644021781573,668.9650927587196,671.501220703125,7755293,2020-03-05,INFY.NS,657.57470703125,685.4465138760281,42.975085896786936,-5.239261205577236,727.0531120520773,654.7167793053445,-0.005469437366151131,-0.9746199404233337,15.863886264899316,-0.005469437366151131
659.3989442598995,662.0685756131784,648.8093848330441,657.57470703125,9216022,2020-03-06,INFY.NS,626.8738403320312,682.7677877054027,37.7352286146782,-6.68431159193392,728.5426855399443,650.3440210030245,-0.02073937208526977,-2.1165901042075093,16.03645415757442,-0.02073937208526977
644.7158626595074,645.9171748395722,620.244246064426,626.8738403320312,10308654,2020-03-09,INFY.NS,610.4556274414062,677.4005602935082,29.264258663356344,-10.132184018853422,734.2399329673656,638.1640221107593,-0.046688028555453176,-3.719744638677479,16.148494391614946,-0.046688028555453176
614.5935772538033,619.309914533087,595.3722012942011,610.4556274414062,16165009,2020-03-11,INFY.NS,561.6904296875,670.9772156412356,25.913984961929813,-13.998407401840723,741.0710545668443,623.5731715073745,-0.026190617368765823,-5.775513867458734,16.598359587761955,-0.026190617368765823
594.437895714398,596.2176498931836,558.3978735939892,561.6904296875,13965574,2020-03-12,INFY.NS,571.6124267578125,660.4986402385025,18.968008732820536,-20.679634415988858,755.602630970285,596.3742000844024,-0.07988327990077693,-8.7563805215153,16.452105930878258,-0.05
526.8071448620341,593.5479149036769,507.2298523164855,571.6124267578125,16903113,2020-03-13,INFY.NS,518.931884765625,651.9815807695287,23.46315115239001,-24.899277678364,761.4425010259974,578.1917274896275,0.017664529331277157,-11.98499681716631,16.643008423274477,0.017664529331277157
553.5035905186444,553.6370938174371,516.1287500013083,518.931884765625,19140152,2020-03-16,INFY.NS,493.83734130859375,639.240196865944,17.813002273737354,-32.05098002967122,772.5982643384541,548.4286582689679,-0.09216129588188227,-15.998230118086294,16.76729893768754,-0.05
523.3367366044155,526.8072792574728,489.43243849934134,493.83734130859375,16059887,2020-03-17,INFY.NS,475.4612121582031,625.3231441857947,15.854436696778777,-39.256989792983745,783.0259414058742,517.400340332407,-0.04835806816604682,-20.650016046029535,16.5918352926105,-0.04835806816604682
505.4500742577283,514.3488431707165,469.8549986057756,475.4612121582031,15390183,2020-03-18,INFY.NS,485.47235107421875,610.98611605859,14.589414151526682,-45.89759994384258,790.352519752047,487.36853432510145,-0.03721089438416436,-25.699562345272884,16.549240461559055,-0.03721089438416436
453.1698291932988,496.5513297788134,453.1698291932988,485.47235107421875,16583991,2020-03-19,INFY.NS,520.7559814453125,598.983597245713,18.408895538240543,-49.78725513091649,789.8581106996171,465.4291299009687,0.02105563747371364,-30.51712343319654,16.62394845070497,0.02105563747371364
488.98736472165956,549.4545119499049,487.6525493493529,520.7559814453125,21354894,2020-03-20,INFY.NS,468.47576904296875,591.5058252742356,30.248115795063057,-49.48609499906479,781.84585730086,454.2867812489447,0.07267896985898514,-34.31093194069299,16.876791545364323,0.05
480.53359182698176,499.17652629858145,459.08757732466114,468.47576904296875,17146150,2020-03-23,INFY.NS,524.8494873046875,579.749527578907,24.561180489820543,-52.807497758535646,776.8350932618547,435.22192272935615,-0.10039291772942216,-38.010256176913664,16.657284274900828,-0.05
464.515832559183,534.9496246813629,464.515832559183,524.8494873046875,20027097,2020-03-24,INFY.NS,539.4435424804688,574.5051513500666,38.07990187261718,-50.35757492605637,764.2233501875544,429.4977527177191,0.12033433100901347,-40.47972583994728,16.812596814469508,0.05
531.2566617878146,565.0719936939065,503.403517685818,539.4435424804688,18339548,2020-03-25,INFY.NS,572.19091796875,571.1568229997665,41.02624615382453,-46.710945958955676,748.5547936877961,428.062879041696,0.027806172109889227,-41.725972251082794,16.72457043343243,0.027806172109889227
547.2743616652897,579.1764307783144,544.693696608347,572.19091796875,14843813,2020-03-26,INFY.NS,580.8228149414062,571.2555517365831,47.10797747880155,-40.73281993674334,734.0909911998534,430.09065247690444,0.06070584391037892,-41.52734148381413,16.51309377076884,0.05
591.8127757965113,600.5780981353209,571.5235880488921,580.8228149414062,13495283,2020-03-27,INFY.NS,557.6859130859375,572.1687574596602,48.612303742682656,-34.90211144041632,719.427388259642,433.6174512178969,0.015085693780843457,-40.20229385063091,16.41785084904422,0.015085693780843457
556.262077332587,590.4333750200748,552.7025694198811,557.6859130859375,14624804,2020-03-30,INFY.NS,570.8561401367188,570.7866485299172,44.9241001225513,-31.76730967845765,710.5336280424824,433.16749195263463,-0.03983469874165124,-38.51529536159295,16.49822961765997,-0.03983469874165124
578.420095228164,589.0986200631454,563.915109856738,570.8561401367188,15175521,2020-03-31,INFY.NS,536.4178466796875,570.7932788896967,47.37180957797762,-27.90611282040038,699.8422373296853,435.0001607416038,0.023615850323176035,-36.39345718848018,16.53519429300026,0.023615850323176035
564.4934552685968,567.2965895542601,528.586939914087,536.4178466796875,13083824,2020-04-01,INFY.NS,521.2009887695312,567.5140085333073,42.10265660212195,-27.29156125285749,685.7871994764756,436.2231612412978,-0.06032744685689706,-34.57307685868439,16.38688729243632,-0.05
537.0407890844091,539.2654816655375,518.0419361670856,521.2009887695312,10221655,2020-04-03,INFY.NS,568.6314697265625,563.0966394303689,39.98624792634262,-27.705087485736954,666.9250913618644,439.68595294965917,-0.028367545942673877,-33.199478294317466,16.14001916483859,-0.028367545942673877
547.2744192204005,573.3033245247855,545.4056990266266,568.6314697265625,15145605,2020-04-07,INFY.NS,562.0462036132812,563.62448023863,48.65071166960288,-23.951283791601895,647.6927578581266,448.63131135574065,0.09100228506666252,-31.349838650710275,16.533221014848646,0.05
560.6224223613649,583.4477855687297,557.3743500936032,562.0462036132812,11806896,2020-04-08,INFY.NS,566.1842651367188,563.4739839643806,47.62268293886974,-21.259807904773652,629.0048222952546,457.76639657681557,-0.011580903386243957,-29.331831852960573,16.284194410212677,-0.011580903386243957
575.5724570200404,580.9117192452982,562.4912537054017,566.1842651367188,11931114,2020-04-09,INFY.NS,567.2077026367188,563.7323921606807,48.36109934899032,-18.580308860491982,617.3827966561214,463.31946469641775,0.007362493504688317,-27.18152670160171,16.294660251567667,0.007362493504688317
559.7327130422759,579.9329346936819,557.107564654121,567.2077026367188,8330276,2020-04-13,INFY.NS,568.6759033203125,564.0637060868808,48.554276801104265,-16.187952126239225,609.1209248390829,467.25654403298734,0.0018076049848416709,-24.982811334279695,15.935407266891467,0.0018076049848416709
579.6659171935538,581.3566509568178,565.6058167139809,568.6759033203125,11963447,2020-04-15,INFY.NS,555.1497802734375,564.503361544788,48.84989742827212,-14.012478261338174,610.0240865751291,467.05192966022247,0.0025884709900247937,-22.788744358656672,16.29736655925232,0.0025884709900247937
551.6792923394743,564.9829652041298,537.040803889344,555.1497802734375,17783287,2020-04-16,INFY.NS,559.5101928710938,563.611813005837,46.21513031158754,-13.223109653366237,607.9658770331891,467.46387455372496,-0.02378529311317812,-20.875617165753823,16.693769697837304,-0.02378529311317812
573.0808178274106,574.8605719200423,557.0630309937251,559.5101928710938,8878320,2020-04-17,INFY.NS,581.356689453125,563.2208924095518,47.20373063804201,-12.107337995263038,610.05456034057,469.433022056891,0.007854479552362514,-19.12196114697413,15.999123020514547,0.007854479552362514
569.5213350714292,588.2087538784605,568.6314579853802,581.356689453125,13322913,2020-04-20,INFY.NS,563.4700927734375,564.9492716709457,51.96734025568706,-9.358287323638024,613.2852650180389,474.95425219387516,0.03904575262503651,-17.169226217789316,16.40499596791889,0.03904575262503651
558.6647355420549,575.3054452862536,558.6647355420549,563.4700927734375,11660575,2020-04-21,INFY.NS,571.1675415039062,564.8083118586475,48.13777449049913,-8.520254440340295,610.0729713471277,486.9674339263098,-0.03076699211376277,-15.439431745711595,16.271724137323446,-0.03076699211376277
563.4701378969053,573.9706758323214,558.8872495349016,571.1675415039062,8266728,2020-04-22,INFY.NS,604.4935913085938,565.414285840669,49.85050632086287,-7.154293892030182,607.4178928298334,498.1920314865729,0.013660793765613022,-13.782404085628555,15.927749462761254,0.013660793765613022
575.7950506490528,608.3645898462976,567.8306385800025,604.4935913085938,14451289,2020-04-23,INFY.NS,585.5390625,569.1379762001797,56.54208813221941,-3.351201979261191,614.0443499296648,499.9393353730695,0.05834724031575522,-11.696163574363192,16.486294241894488,0.05
594.9272539311266,600.6669714095744,582.691445254265,585.5390625,7319940,2020-04-24,INFY.NS,591.4122314453125,570.7006875244559,52.270105729651156,-1.8417560196542127,603.2530667790625,522.436947869375,-0.031356045921945075,-9.725281995408773,15.806112825795722,-0.031356045921945075
588.2531789635663,606.0062359454288,588.2531789635663,591.4122314453125,7183306,2020-04-27,INFY.NS,587.9417724609375,572.6740188134415,53.44386415575052,-0.1707421087306784,604.3051875131061,528.0411015493939,0.010030362313039554,-7.814373965318745,15.78727041994593,0.010030362313039554
598.8872492138271,602.446757381517,581.1341913647169,587.9417724609375,7296571,2020-04-28,INFY.NS,602.0462646484375,574.128626331794,52.620405970794884,0.8641093925638188,605.72812032762,531.467991732927,-0.005868087942472511,-6.0786772554083495,15.80291520678606,-0.005868087942472511
592.6580732990244,606.896105089992,585.5390574035407,602.0462646484375,8639056,2020-04-29,INFY.NS,636.70703125,576.78833532427,55.613690223930135,2.787948547846554,610.116748835083,530.0648978934328,0.0239896072164818,-4.305352063425425,15.971803991305132,0.0239896072164818
622.9139369322153,640.7114779874214,621.2231488064567,636.70703125,16253821,2020-04-30,INFY.NS,599.5100708007812,582.4965988010911,61.97179706267364,7.023334394657013,622.6766971888264,523.0933711705486,0.05757159978694082,-2.0396147397832474,16.603838639084838,0.05
613.8370669838392,623.9816852408818,596.5289506352676,599.5100708007812,9122740,2020-05-04,INFY.NS,599.5100708007812,584.1173715827231,53.169512015294956,7.299252087591981,625.5865434599267,524.3659406709327,-0.05842084133450309,-0.17184135318775462,16.026280865140553,-0.05
606.6735688923102,610.0995731884143,596.2175154497218,599.5100708007812,6393053,2020-05-05,INFY.NS,592.5690307617188,585.5837048297532,53.169512015294956,7.432219065015488,628.1380783246818,524.6797988725839,0.0,1.3489707442105505,15.67072264645181,0.0
602.3576763532465,606.4066052578963,590.9227259603339,592.5690307617188,7934250,2020-05-06,INFY.NS,591.7236938476562,586.249122551513,51.58388212100563,6.898775921462743,627.8066351644521,530.6263604410166,-0.01157785394629185,2.4589317876937833,15.88669951555298,-0.01157785394629185
592.2575982967306,600.0885046612357,589.4990014535481,591.7236938476562,4779548,2020-05-07,INFY.NS,599.955078125,586.7706156512937,51.382904469021376,6.334863943540881,623.1529364584973,542.3323296547841,-0.0014265627634570954,3.234118223351225,15.379856748551823,-0.0014265627634570954
598.2198071299961,605.9172648267611,594.8827684141352,599.955078125,8400321,2020-05-08,INFY.NS,607.6969604492188,588.0265083075373,53.29126141441708,6.47667320395783,624.8441777960543,543.7734491570707,0.013910857994919201,3.8826292224762438,15.943780596412171,0.013910857994919201
607.3409879615332,621.6235014310602,603.3365418870615,607.6969604492188,7370186,2020-05-11,INFY.NS,611.9240112304688,589.9001945733975,55.0773157657779,7.130830421651922,626.9893239182088,546.1933787185098,0.012904103334559602,4.532269464718522,15.812953636977955,0.012904103334559602
603.7816140174667,614.9050777981864,601.1119827100939,611.9240112304688,7356039,2020-05-12,INFY.NS,617.7081298828125,591.9980148187294,56.065143748351446,7.898904629344997,629.5895686178026,548.1671086282911,0.006955853091852315,5.2055964996397455,15.811032302429465,0.006955853091852315
618.286517333876,622.8249225384409,608.4533875279897,617.7081298828125,8287101,2020-05-13,INFY.NS,585.6724853515625,594.4469287387924,57.44412869161875,8.87159088737235,632.7152568800612,550.0914630906419,0.009452347916063752,5.93879537892499,15.930210888190329,0.009452347916063752
586.4288589676652,597.7747890918499,580.7336252582511,585.6724853515625,16888262,2020-05-14,INFY.NS,580.4667358398438,593.6111650942113,48.38578030336003,6.979322010343367,632.2757021369872,552.2306760368409,-0.05186210603594876,6.1469007056034695,16.642129441577094,-0.05
591.5901979489691,591.5901979489691,575.4834465404675,580.4667358398438,9255353,2020-05-15,INFY.NS,590.7893676757812,592.3591759424072,47.08640854219539,5.002321279995044,630.0495359875997,556.9885377428691,-0.008888499360856783,5.917984820134357,16.04071275285305,-0.008888499360856783
587.185322340287,596.7070171941082,581.0896865575015,590.7893676757812,10435442,2020-05-18,INFY.NS,594.9716796875,592.2096554012925,49.956246688875936,4.2192053887641805,627.9805967797548,562.1853944311828,0.017783330548652776,5.578228933447801,16.160718550874545,0.017783330548652776
590.8782676312279,600.4889273865709,582.8693754494793,594.9716796875,5902208,2020-05-19,INFY.NS,595.8170776367188,592.4727291986767,51.11313914639291,3.8909613820987943,628.0226656689974,563.5048245653775,0.0070791930941012104,5.240775422850219,15.59083724558288,0.0070791930941012104
594.882717738628,598.8871638565396,587.0073287655795,595.8170776367188,5794636,2020-05-20,INFY.NS,598.1753540039062,592.7912647183675,51.35792406696001,3.656840101482885,625.8428388725516,568.9193498481515,0.0014209045204685022,4.923988358330587,15.572443392586935,0.0014209045204685022
593.1030440398335,604.6269625099659,592.1242010264966,598.1753540039062,7213225,2020-05-21,INFY.NS,616.1063232421875,593.304073208036,52.07876379576587,3.619743538473017,624.3803125011466,573.0826574695566,0.00395805433530283,4.663139394196915,15.791426843311614,0.00395805433530283
600.6669789170185,619.220892762498,599.332163408314,616.1063232421875,11867731,2020-05-22,INFY.NS,605.6057739257812,595.4758619871415,57.264486498995566,4.978994040955513,626.0143254511152,572.6099177129474,0.029976108374007326,4.7263103235800505,16.289333678405487,0.029976108374007326
616.6847533002078,622.4244707412994,604.2264754557592,605.6057739257812,7099606,2020-05-26,INFY.NS,627.7637329101562,596.4406741554393,53.60610914323679,5.149975789788073,626.3379809697482,574.2929333368924,-0.01704340455580511,4.811043416855367,15.775549988366883,-0.01704340455580511
610.5000975937166,631.1007716197427,600.6669677255582,627.7637329101562,8774636,2020-05-27,INFY.NS,629.4989624023438,599.423986690202,59.487672065872545,6.991957081992041,630.5088359425781,573.7572285105468,0.03658809069923197,5.2472261500215325,15.987375958939177,0.03658809069923197
629.1429899046095,631.812620696284,614.015082085121,629.4989624023438,9440091,2020-05-28,INFY.NS,623.2752075195312,602.288412630426,59.91623275567156,8.493769640326605,634.2487166584704,574.1730667887953,0.0027641442173529374,5.89653484824788,16.060476283836906,0.0027641442173529374
624.6281927746388,632.1147001756116,608.798276300503,623.2752075195312,28290128,2020-05-29,INFY.NS,630.9872436523438,604.2872449934574,57.56412463814442,9.077322930403398,636.4661845084966,574.0784932258784,-0.009886838985501911,6.532692464808569,17.15802350318252,-0.009886838985501911
630.2656624912413,637.3914072082732,623.7262334349815,630.9872436523438,12276438,2020-06-01,INFY.NS,638.6992797851562,606.8302055954235,59.676505399179085,10.046033273873945,635.0511800421856,574.9215189324237,0.012373404300011215,7.235360626736153,16.32319245491651,0.012373404300011215
631.8441758443513,641.901389244134,629.1832935721422,638.6992797851562,7059304,2020-06-02,INFY.NS,632.791259765625,609.8654673835546,61.72815468900254,11.305481808619788,640.4225230002554,573.4690968727915,0.012222174394799001,8.049384863219004,15.769857162697354,0.012222174394799001
641.0444927163887,642.1268920456373,627.7852248026069,632.791259765625,11378568,2020-06-03,INFY.NS,638.383544921875,612.0489489905137,59.241427942799255,11.69224340474375,643.7953753474784,573.4243634220528,-0.009250080916826109,8.77795657159994,16.247242231831223,-0.009250080916826109
633.1971014272783,639.9169392265519,629.1381456488983,638.383544921875,10782424,2020-06-04,INFY.NS,634.5952758789062,614.5570814149363,60.84917499810938,12.307978633639664,647.620900554378,574.1802896311689,0.008837487986672388,9.483960984066792,16.193428051764666,0.008837487986672388
637.7071534800623,641.9465189763388,631.9343934357983,634.5952758789062,7718679,2020-06-05,INFY.NS,650.1996459960938,616.4655329811663,59.147139177421096,12.348010772015641,650.0551105199481,576.0332378687237,-0.00593415834901001,10.056770941694797,15.859153922925492,-0.00593415834901001
638.2934188062509,654.6645087188425,635.0011323912149,650.1996459960938,10719105,2020-06-08,INFY.NS,647.2681274414062,619.6783849956463,63.65664663364493,13.483112593058763,655.5289550272022,575.583850148579,0.0245894835816034,10.742039272004183,16.187538314606943,0.0245894835816034
649.4329258822582,658.0920095394439,644.9680635061954,647.2681274414062,10078029,2020-06-09,INFY.NS,645.6896362304688,622.3060382279045,62.2660880058763,13.984978930825491,659.7253622031333,575.3445596718668,-0.004508643726184203,11.390627203796154,16.125868364999356,-0.004508643726184203
644.922966613082,648.9368338494779,639.6914346777519,645.6896362304688,7263049,2020-06-10,INFY.NS,634.9560546875,624.5330925846333,61.487218680765885,14.092908178627454,663.1354498599926,575.3110345150073,-0.0024386975721748527,11.931083398780885,15.798310408772236,-0.0024386975721748527
642.2170652715906,643.4798736571353,631.6186797140889,634.9560546875,8825715,2020-06-11,INFY.NS,624.2222900390625,625.5257737992619,56.32755826278251,13.16080013933788,664.5465987034959,575.6246781519728,-0.01662343785728282,12.17702674689901,15.993180290636994,-0.01662343785728282
609.564949684959,627.0184926154044,609.2943636428901,624.2222900390625,9795316,2020-06-12,INFY.NS,620.1633911132812,625.401630434309,51.65908306096968,11.424445228603304,663.4307275299457,580.595529794273,-0.0169047362714263,12.026510443236576,16.097414972287833,-0.0169047362714263
625.0792490318752,635.3619599982349,618.088824529715,620.1633911132812,7857344,2020-06-15,INFY.NS,632.4755859375,624.9027430291463,49.972431157997924,9.610131286268143,660.5514857179703,587.4444371335921,-0.0065023293633542645,11.543234611834432,15.876959321083218,-0.0065023293633542645
633.1971671401417,642.2170698059557,630.6265169016315,632.4755859375,10131760,2020-06-16,INFY.NS,634.6854858398438,625.6239759337986,54.79398396674962,9.061147931212531,659.261000575699,592.9035441020353,0.0198531467684937,11.046817275703104,16.131185701195403,0.0198531467684937
631.303022272275,640.6836882011282,629.5892187101264,634.6854858398438,7291916,2020-06-17,INFY.NS,643.9307861328125,626.486987454979,55.620743775251086,8.70403102822354,658.001995461407,598.1339298315618,0.003494047756907648,10.578260026201944,15.802277032379104,0.003494047756907648
638.7894312989157,646.3661154802973,636.8050419705386,643.9307861328125,6670195,2020-06-18,INFY.NS,636.3992919921875,628.1483200380757,58.999129988030845,9.062456378336378,657.0382987439642,603.9089973986139,0.014566742897444751,10.275099296626117,15.713159802767413,0.014566742897444751
639.5111697668398,642.1269638506049,632.2952468357612,636.3992919921875,22438862,2020-06-19,INFY.NS,634.73046875,628.9341347751889,55.305587566814964,8.639272381746878,654.2498044163721,610.5198855250343,-0.011696123718289875,9.947933913647924,16.926304968885884,-0.011696123718289875
637.7972021758779,639.2404194231518,631.393094241246,634.73046875,7804096,2020-06-22,INFY.NS,650.0193481445312,629.486171593581,54.491557242507355,8.076154181549896,653.8049806368996,612.8271238552878,-0.002622289595834437,9.573577967226173,15.870159410171214,-0.002622289595834437
627.514678580135,653.4919888660496,624.2674803861955,650.0193481445312,12157390,2020-06-23,INFY.NS,644.1564331054688,631.4417282789121,60.26221394274891,8.762414262843095,652.7447106048228,618.3287513092398,0.02408719944489235,9.411345226348814,16.313447855560828,0.02408719944489235
646.6369065781029,655.5665780477121,639.8719789254645,644.1564331054688,10220838,2020-06-24,INFY.NS,631.8441772460938,632.6526615465713,57.263508245349335,8.732575867619516,653.5670597808227,619.145672152771,-0.0090196008100345,9.275591354602458,16.139939233303775,-0.0090196008100345
635.7678128565681,636.4443055516923,625.5302454249336,631.8441772460938,14945284,2020-06-25,INFY.NS,674.869140625,632.5756625240765,51.47107886371786,7.627601933702863,653.5187604438229,619.4284929741459,-0.019113766822164258,8.945993470421572,16.519906423441398,-0.019113766822164258
640.5935098774107,677.9358745547557,640.4131008102208,674.869140625,26030458,2020-06-26,INFY.NS,660.0313720703125,636.6036373215129,64.85121817037998,10.10683707046951,662.2094038311236,615.8972428973921,0.06809426268107988,9.178162190431703,17.07477791031509,0.05
663.3236585371437,671.7121569358186,658.5430661216097,660.0313720703125,8954428,2020-06-29,INFY.NS,663.8197631835938,638.834862434621,58.827392888070726,10.750536037475285,665.1281899223872,615.8828696479253,-0.02198614169992441,9.49263695984101,16.00765882818324,-0.02198614169992441
660.9784717563476,666.5257340464498,653.2664658078315,663.8197631835938,10411290,2020-06-30,INFY.NS,660.1666870117188,641.2143886405064,59.85276331352272,11.434527669352633,668.4706973478931,615.0524105622633,0.005739713706938376,9.881015101743918,16.158401448271718,0.005739713706938376
664.9923128353953,669.5473525942787,658.2273859499894,660.1666870117188,5477468,2020-07-01,INFY.NS,682.44580078125,643.0193775697055,58.34387772188437,11.54871597990632,670.6959758069523,615.5646748278133,-0.0055031145116187785,10.2145552773768,15.516153690919541,-0.0055031145116187785
